Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Cantidad Gastada a la Fecha
28,FOREST HILLS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,131390,35954.0,-72.64,454.0,35954.0
28,FOREST HILLS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,794600,729037.0,-51.06,299.0,388870.0
28,FOREST HILLS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,147275,92996.0,-38.06,299.0,91219.0
28,FOREST HILLS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,1099000,193589.0,-95.28,729.0,51846.0
28,QUEENS COLLEGIATE SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Construction,In-Progress,2084520,2138479.0,-91.52,449.0,176689.0
28,QUEENS COLLEGIATE SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,"CM,F&E",In-Progress,386355,81803.0,-86.52,449.0,52065.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,2359125,2155123.0,-99.63,364.0,8633.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,146790,80934.0,-54.92,364.0,66179.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,2799135,2627476.0,-18.76,394.0,2274149.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,1015000,897112.0,-99.44,334.0,5717.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,188125,112646.0,-82.16,334.0,33556.0
28,HILLCREST H.S.,Instalación de Iluminación de Emergencia,Otro,Construction,In-Progress,77000,57758.0,-25.23,351.0,57570.0
28,HILLCREST HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Design,In-Progress,218169,218169.0,-96.77,156.0,7047.0
28,HILLCREST HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,Design,In-Progress,13637,618.0,-95.47,130.0,618.0
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1071872,478426.0,-69.8,899.0,323723.0
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,207714,190670.0,-97.33,364.0,5540.0
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,42763,21585.0,-49.52,364.0,21585.0
28,THOMAS A. EDISON HS - Q,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,720360,851130.0,-29.23,269.0,509791.0
28,YOUNG WOMENS' LEADERSHIP SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,901600,115834.0,-94.35,729.0,50963.0
28,HS FOR LAW ENFORCEMENT - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,90000,57181.0,-86.69,154.0,11983.0
29,P.S. 15 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,224510,200560.0,-55.47,329.0,99984.0
29,P.S. 35 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,767710,550714.0,-43.56,539.0,433316.0
29,P.S. 36 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,6240379,5722734.0,-59.33,789.0,2538183.0
29,P.S. 36 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,526761,380101.0,-30.52,789.0,366018.0
29,P.S. 37 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,719862,530591.0,-28.27,539.0,516390.0
29,P.S. 37 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,47631,30091.0,-43.05,269.0,27127.0
29,P.S. 38 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1144755,217821.0,-86.19,779.0,158116.0
29,P.S. 52 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,24500,18625.0,-23.98,269.0,18625.0
29,I.S. 59 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,674996,39864.0,-94.09,629.0,39864.0
29,I.S. 59 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,794666,628242.0,-27.26,269.0,578069.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,868000,226609.0,-85.17,719.0,128724.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,54074,40845.0,-40.0,269.0,32442.0
29,P.S. 118 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1093229,668535.0,-39.61,629.0,660180.0
29,P.S. 118 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,60000,6614.0,-88.98,141.0,6614.0
29,P.S. 131 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1026270,131933.0,-87.14,629.0,131933.0
29,P.S. 134 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1823719,326678.0,-88.44,719.0,210880.0
29,P.S. 134 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,234963,210969.0,-99.0,364.0,2348.0
29,P.S. 134 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,47813,21919.0,-54.16,364.0,21919.0
29,P.S. 135 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,25076,25076.0,-88.3,183.0,2934.0
29,P.S. 136 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,884945,156804.0,-82.28,959.0,156804.0
29,P.S. 136 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,22903,22903.0,-85.53,183.0,3315.0
29,P.S. 136 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,60000,39340.0,-86.18,137.0,8290.0
29,P.S. 138 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1796112,374833.0,-87.04,1094.0,232758.0
29,P.S. 138 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,78000,60284.0,-81.38,137.0,14522.0
29,P.S. 138 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,4604,1178.0,-74.41,125.0,1178.0
29,P.S. 147 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,6352043,5917942.0,-97.81,539.0,139098.0
29,P.S. 147 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,395238,94842.0,-76.07,539.0,94572.0
29,P.S. 156 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,673393,504559.0,-97.88,299.0,14248.0
29,P.S. 156 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,45913,62980.0,-68.51,299.0,14459.0
29,I.S. 238 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1458801,184710.0,-87.71,779.0,179300.0
29,P.S. /I.S 295 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,882155,371127.0,-58.77,849.0,363671.0
29,P.S. 268 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,38316,21622.0,-43.57,364.0,21622.0
29,P.S. 268 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,682000,579826.0,-21.04,269.0,538484.0
29,P.S. / I.S. 270 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2722682,2403984.0,-43.29,454.0,1544092.0
29,P.S. / I.S. 270 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,40200,24889.0,-53.57,136.0,18664.0
29,G. WASHINGTON CARVER HS FOR SCI.-Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,535780,149907.0,-80.66,539.0,103619.0
29,EXCELSIOR PREP HIGH SCHOOL - Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,36000,57951.0,-81.84,155.0,6536.0
29,QUEENS PREPARATORY ACADEMY - Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,52186,33133.0,-87.02,155.0,6775.0
29,QUEENS PREPARATORY ACADEMY - Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,2461,534.0,-78.3,123.0,534.0
29,EXCELSIOR PREP HIGH SCHOOL - Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,2496,593.0,-76.24,123.0,593.0
29,G. WASHINGTON CARVER HS FOR SCI.-Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,1691219,1509532.0,-30.59,539.0,1173900.0
29,G. WASHINGTON CARVER HS FOR SCI.-Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,222864,217728.0,-35.1,539.0,144636.0
29,"MATH, SCI., RESEARCH & TECH. HS-Q",Proyecto de Mejoramiento General (CIP),Transformaciones internas,Construction,In-Progress,2504250,2279111.0,-36.13,364.0,1599476.0
29,"MATH, SCI., RESEARCH & TECH. HS-Q",Mejoras Asociadas a Programas Académicos (RESOA),Control climático,Construction,In-Progress,1419922,1192898.0,-26.7,299.0,1040837.0
29,"MATH, SCI., RESEARCH & TECH. HS-Q",Mejoras Asociadas a Programas Académicos (RESOA),Control climático,"CM,F&E",In-Progress,96813,28605.0,-70.59,299.0,28477.0
29,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,59781,44975.0,-93.94,137.0,3623.0
29,EAGLE ACADEMY III - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Design,In-Progress,30000,17377.0,-92.82,139.0,2154.0
29,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,82525,22163.0,-77.07,959.0,18922.0
29,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,987349,896503.0,-97.45,539.0,25208.0
29,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,183000,12267.0,-93.3,539.0,12267.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,238149,215006.0,-40.2,299.0,142422.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,113648,103339.0,-17.64,299.0,93601.0
30,P.S. 70 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,412868,411280.0,-26.53,269.0,303328.0
30,P.S. 70 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,76523,66440.0,-14.53,269.0,65403.0
30,P.S. 70 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,525802,310509.0,-72.31,329.0,145579.0
30,P.S. 70 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,155488,163046.0,-65.84,329.0,53109.0
30,P.S. 76 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,295800,261602.0,-28.53,299.0,211421.0
30,P.S. 76 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,178563,165475.0,-43.3,299.0,101252.0
30,P.S. 84 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Scope,In-Progress,43770,53676.0,-59.21,141.0,17852.0
30,P.S. 85 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,944900,679866.0,-98.01,419.0,18821.0
30,P.S. 85 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,64425,71088.0,-38.4,419.0,39684.0
30,P.S. 112 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,1238846,1227090.0,-10.95,269.0,1103155.0
30,P.S. 122 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,824110,63847.0,-92.25,1079.0,63847.0
30,I.S. 126 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Design,In-Progress,76136,76136.0,-57.81,156.0,32118.0
30,P.S. 127 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,266800,236975.0,-26.69,299.0,195598.0
30,P.S. 127 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,163854,150145.0,-35.21,299.0,106153.0
30,I.S. 145 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,584024,584024.0,-92.43,154.0,44216.0
30,P.S. 149 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1669604,83759.0,-94.98,1079.0,83759.0
30,P.S. 171 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,832113,832113.0,-98.48,211.0,12622.0
30,I.S. 204 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,972230,745765.0,-26.47,809.0,714863.0
30,I.S. 227 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,1552500,1390189.0,-16.01,364.0,1303939.0
30,I.S. 227 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,96600,63835.0,-34.41,364.0,63360.0
30,I.S. 227 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,348580,311881.0,-37.13,299.0,219165.0
30,I.S. 227 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,177491,156333.0,-43.67,299.0,99980.0
31,P.S. 29 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,130339,120986.0,-21.44,299.0,102391.0
30,I.S. 227 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,1848000,1718900.0,-63.79,269.0,669250.0
30,I.S. 227 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,126000,91698.0,-56.26,269.0,55108.0
30,I.S. 227 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,2152520,2155675.0,-33.1,364.0,1440143.0
30,I.S. 227 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,247430,196384.0,-22.11,364.0,192716.0
30,I.S. 230 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,588832,588832.0,-64.31,152.0,210167.0
30,P.S. 234 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2975201,2663084.0,-17.23,539.0,2462553.0
30,P.S. 234 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,344072,224146.0,-41.31,539.0,201922.0
30,P.S. 234 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,In-Progress,45596,74031.0,-52.78,138.0,21531.0
30,P.S. 92 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,216920,214510.0,-39.22,269.0,131850.0
30,P.S. 92 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,276057,115912.0,-65.55,539.0,95102.0
30,THE WOODSIDE COMMUNITY SCHOOL - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,60000,43417.0,-94.42,136.0,3351.0
30,P.S. @ PARCEL C - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,1309000,178741.0,-87.29,179.0,166349.0
30,WILLIAM C. BRYANT HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,1075015,945797.0,-27.1,269.0,783674.0
30,3K CENTER @ 36-31 38 STREET - QUEENS,Adecuaciones para Educación Inicial 3K,Otro,"CM,F&E",In-Progress,1940169,635364.0,-44.91,417.0,1068841.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,105030,65326.0,-38.56,179.0,64526.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,321900,291434.0,-39.48,299.0,194814.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,164768,146709.0,-46.11,299.0,88801.0
30,LONG ISLAND CITY H.S.,Mejoras Asociadas a Programas Académicos (RESOA),Control climático,Design,In-Progress,45000,43243.0,-84.38,158.0,7029.0
30,YOUNG W. LEADERSHIP SCL ASTORIA- Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,125783,119096.0,-29.9,364.0,88178.0
30,YOUNG W. LEADERSHIP SCL ASTORIA- Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,119137,115257.0,-41.5,364.0,69690.0
30,BACCALAUREATE SCL FOR GLOBAL ED-Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,118639,115189.0,-85.24,364.0,17515.0
30,BACCALAUREATE SCL FOR GLOBAL ED-Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,122985,119571.0,-39.83,364.0,74003.0
30,P.S. 78 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,125746,120843.0,-86.45,364.0,17042.0
30,P.S. 78 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,113154,102745.0,-49.7,364.0,56913.0
31,P.S. 1 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Construction,In-Progress,543255,482683.0,-86.02,299.0,75928.0
31,P.S. 1 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,"CM,F&E",In-Progress,37040,60594.0,-34.89,299.0,24115.0
31,I.S. 2 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Construction,In-Progress,671640,617300.0,-48.15,329.0,348278.0
31,I.S. 2 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,"CM,F&E",In-Progress,124485,106212.0,-22.94,329.0,95925.0
31,P.S. 4 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,4421250,3979122.0,-39.08,539.0,2693335.0
31,P.S. 4 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Construction,In-Progress,418000,243972.0,-99.84,329.0,666.0
31,P.S. 4 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,"CM,F&E",In-Progress,32764,8019.0,-75.52,329.0,8019.0
31,P.S. 6 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,943250,270418.0,-72.8,719.0,256551.0
31,P.S. 6 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2761938,2481157.0,-35.78,449.0,1773649.0
31,I.S. 7 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Construction,In-Progress,440000,273667.0,-98.01,329.0,8739.0
31,I.S. 7 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,"CM,F&E",In-Progress,34264,9992.0,-70.84,329.0,9992.0
31,P.S. 8 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,3748189,3612659.0,-75.63,364.0,913305.0
31,P.S. 8 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,255558,186170.0,-30.98,364.0,176382.0
31,P.S. 13 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,945039,778527.0,-33.07,629.0,632547.0
31,P.S. 078 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,715720,638923.0,-75.8,329.0,173198.0
31,P.S. 078 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,132655,86553.0,-77.38,329.0,30001.0
31,P.S. 078 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,719458,679068.0,-68.14,329.0,229239.0
31,P.S. 078 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,49054,81156.0,-22.57,329.0,37981.0
31,P.S. 19 - STATEN ISLAND,Expansión de Capacidad Escolar,Otro,Design,In-Progress,4878398,4878398.0,-87.13,197.0,627730.0
31,P.S. 19 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,2296313,2156434.0,-97.72,364.0,52350.0
