Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Duración Real,Retraso,Cantidad Real Gastada
3,P.S. 452 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,84113,78796.0,-6.32,140.0,161.0,21.0,78796.0
3,P.S. 199 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,19800,9922.0,-49.89,182.0,98.0,-84.0,9922.0
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,49058,58427.0,-1.24,123.0,168.0,45.0,48452.0
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,189433,210497.0,9.67,183.0,348.0,165.0,207760.0
3,INNOVATION DIPLOMA PLUS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,561061,598978.0,-38.24,188.0,271.0,83.0,346524.0
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,41220,49682.0,-3.89,138.0,110.0,-28.0,39615.0
3,FIORELLO LAGUARDIA HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,31036,36239.0,16.76,123.0,119.0,-4.0,36239.0
3,FIORELLO LAGUARDIA HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,155181,114174.0,-30.75,157.0,221.0,64.0,107469.0
3,FIORELLO LAGUARDIA HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,29299,57257.0,95.42,256.0,85.0,-171.0,57257.0
3,SCHOOL SAFETY - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,89950,69953.0,-22.23,121.0,196.0,75.0,69953.0
3,SCHOOL SAFETY - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,449750,397948.0,-29.61,139.0,310.0,171.0,316568.0
3,HS FOR ARTS & TECHNOLOGY - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,14950,22221.0,48.64,91.0,83.0,-8.0,22221.0
3,HS FOR ARTS & TECHNOLOGY - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,74750,114575.0,-83.0,189.0,221.0,32.0,12711.0
3,HS FOR ARTS & TECHNOLOGY - M,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,73230,75789.0,3.49,181.0,175.0,-6.0,75789.0
3,HS FOR ARTS & TECHNOLOGY - M,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,341739,238794.0,-36.77,188.0,231.0,43.0,216085.0
3,HS FOR ARTS & TECHNOLOGY - M,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Scope,Complete,698,620.0,-11.17,94.0,101.0,7.0,620.0
3,HS FOR ARTS & TECHNOLOGY - M,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Design,Complete,3139,2478.0,-21.06,125.0,132.0,7.0,2478.0
3,3K CENTER @ 1972 BROADWAY - MANHATTAN,Adecuaciones para Educación Inicial 3K,Otro,Scope,Complete,331100,221828.0,-33.0,49.0,49.0,0.0,221828.0
3,WEST END SECONDARY SCHOOL - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Design,Complete,20138,10409.0,-48.31,177.0,86.0,-91.0,10409.0
3,M811 SPED - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,56358,68816.0,22.11,136.0,134.0,-2.0,68816.0
3,M811 SPED - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,281792,251114.0,-15.22,158.0,239.0,81.0,238910.0
3,M811 SPED - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,20250,7371.0,-63.6,177.0,43.0,-134.0,7371.0
4,P.S. 7 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,96443,90594.0,-6.13,139.0,148.0,9.0,90531.0
4,P.S. 497 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,121867,246608.0,-8.88,137.0,334.0,197.0,111046.0
4,P.S. 57 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,124610,153729.0,17.23,139.0,237.0,98.0,146079.0
4,P.S. 57 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,15415,10955.0,-28.93,180.0,138.0,-42.0,10955.0
4,P.S. 72 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,34411,55331.0,36.52,139.0,117.0,-22.0,46977.0
4,P.S. 72 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,172055,127629.0,-33.08,157.0,159.0,2.0,115147.0
4,P.S. 72 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21099,16109.0,-23.65,178.0,119.0,-59.0,16109.0
4,P.S. 83 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,59840,84240.0,40.78,153.0,58.0,-95.0,84240.0
4,P.S. 83 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,299201,433268.0,22.01,152.0,104.0,-48.0,365062.0
4,P.S. 83 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,173903,127284.0,-35.23,144.0,41.0,-103.0,112639.0
4,P.S. 96 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,96801,170994.0,48.65,150.0,69.0,-81.0,143896.0
4,P.S. 96 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,484003,597277.0,9.91,153.0,184.0,31.0,531987.0
4,P.S. 96 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,3986,3990.0,0.1,120.0,38.0,-82.0,3990.0
4,P.S. 96 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17936,15959.0,-11.02,182.0,68.0,-114.0,15959.0
4,I.S. 224 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,14880,29636.0,99.17,253.0,126.0,-127.0,29636.0
4,PS/IS 375 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,15640,21103.0,34.93,252.0,142.0,-110.0,21103.0
4,PS/IS 375 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,70380,84453.0,20.0,267.0,267.0,0.0,84453.0
4,P.S. 102 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,75000,102475.0,36.63,153.0,66.0,-87.0,102475.0
4,P.S. 102 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,375000,489081.0,13.95,154.0,141.0,-13.0,427297.0
4,THE HERITAGE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,10852,9588.0,-11.65,177.0,77.0,-100.0,9588.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,8560,15547.0,81.62,123.0,106.0,-17.0,15547.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,38520,79541.0,5.97,153.0,147.0,-6.0,40820.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,634424,545173.0,-19.19,154.0,209.0,55.0,512692.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18537,13506.0,-27.14,177.0,57.0,-120.0,13506.0
4,P.S. 112 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,173003,185064.0,-25.11,136.0,87.0,-49.0,129564.0
4,P.S. 38 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,58698,97931.0,59.94,139.0,187.0,48.0,93881.0
4,P.S. 38 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,285575,177823.0,-44.81,154.0,154.0,0.0,157604.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,16980,19525.0,14.99,182.0,43.0,-139.0,19525.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,76410,59341.0,-22.34,176.0,82.0,-94.0,59341.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,211757,218337.0,2.93,139.0,203.0,64.0,217967.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,15160,12720.0,-16.09,176.0,40.0,-136.0,12720.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,136319,186538.0,36.34,141.0,111.0,-30.0,185858.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,681596,540488.0,-29.62,168.0,281.0,113.0,479716.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,273180,308703.0,9.95,182.0,356.0,174.0,300356.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17145,3788.0,-77.91,181.0,64.0,-117.0,3788.0
4,P.S. 171 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,23895,4799.0,-79.92,176.0,55.0,-121.0,4799.0
4,P.S. 206 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,136097,217460.0,18.97,136.0,87.0,-49.0,161921.0
4,P.S. 206 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,29205,8225.0,-71.84,176.0,55.0,-121.0,8225.0
4,MANHTN CT FOR MATH & SCI. HS - M,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,14940,40527.0,171.27,254.0,79.0,-175.0,40527.0
4,MANHTN CT FOR MATH & SCI. HS - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22168,15470.0,-30.21,180.0,179.0,-1.0,15470.0
4,PARK EAST HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,10937,27807.0,154.25,256.0,108.0,-148.0,27807.0
4,PARK EAST HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,35050,66784.0,-3.59,137.0,191.0,54.0,33792.0
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,73701,83903.0,13.84,139.0,147.0,8.0,83903.0
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18045,2446.0,-86.44,181.0,71.0,-110.0,2446.0
5,FREDERICK DOUGLAS ACADEMY - M,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,218792,265146.0,17.87,96.0,112.0,16.0,257888.0
5,FREDERICK DOUGLAS ACADEMY - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,27922,34582.0,23.85,182.0,126.0,-56.0,34582.0
5,P.S. 30 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,175442,162357.0,-7.46,181.0,168.0,-13.0,162357.0
5,P.S. 46 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,119974,167634.0,39.73,135.0,194.0,59.0,167634.0
5,P.S. 46 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,599870,469968.0,-40.86,174.0,469.0,295.0,354780.0
5,P.S. 46 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,112609,173291.0,-19.72,139.0,305.0,166.0,90405.0
5,P.S. 46 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,51955,70119.0,-90.06,108.0,122.0,14.0,5163.0
5,M079 SPED - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,83510,171703.0,39.27,153.0,105.0,-48.0,116303.0
5,M079 SPED - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,417550,561718.0,19.87,158.0,244.0,86.0,500521.0
5,M079 SPED - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Scope,Complete,17302,17302.0,0.0,91.0,194.0,103.0,17302.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,13482,29380.0,117.92,255.0,158.0,-97.0,29380.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,60669,117613.0,93.86,254.0,254.0,0.0,117613.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,88046,78431.0,-10.92,182.0,119.0,-63.0,78431.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,431183,172559.0,-59.98,242.0,175.0,-67.0,172559.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,24157,14656.0,-39.33,182.0,161.0,-21.0,14656.0
5,P.S. 125 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,210000,201151.0,-5.9,141.0,292.0,151.0,197604.0
5,P.S. 125 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,32379,33860.0,-1.2,139.0,214.0,75.0,31991.0
5,P.S. 125 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Scope,Complete,504,504.0,0.0,91.0,219.0,128.0,504.0
5,P.S. 129 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,297170,319630.0,7.55,141.0,71.0,-70.0,319592.0
5,P.S. 129 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,302501,213901.0,-34.43,150.0,234.0,84.0,198364.0
5,P.S. 133 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,119803,137290.0,14.6,182.0,142.0,-40.0,137290.0
5,P.S. 133 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,599020,583876.0,-5.32,232.0,161.0,-71.0,567157.0
5,MOTT HALL HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,9700,25020.0,157.94,256.0,52.0,-204.0,25020.0
5,MOTT HALL HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,43650,92780.0,112.55,274.0,274.0,0.0,92780.0
5,MOTT HALL HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,14710,17872.0,21.5,180.0,180.0,0.0,17872.0
5,P.S. 154 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,16053,11876.0,-26.02,141.0,97.0,-44.0,11876.0
5,P.S. 154 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,72239,47500.0,-34.25,188.0,202.0,14.0,47500.0
5,P.S. 161 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22050,12473.0,-43.43,181.0,90.0,-91.0,12473.0
5,P.S. 175 HENRY H GARNET - M,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,23406,27334.0,16.78,253.0,248.0,-5.0,27334.0
5,P.S. 175 HENRY H GARNET - M,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,116471,119350.0,-17.44,147.0,181.0,34.0,96158.0
5,NEW DESIGN MIDDLE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,8380,15725.0,87.65,119.0,82.0,-37.0,15725.0
5,NEW DESIGN MIDDLE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,37710,48107.0,10.61,183.0,126.0,-57.0,41712.0
5,P.S. 197 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,210430,165632.0,-29.7,138.0,202.0,64.0,147935.0
5,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,658414,42093.0,-95.56,150.0,290.0,140.0,29231.0
5,HARLEM RENAISSANCE HS - M,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,80048,192462.0,136.56,136.0,241.0,105.0,189360.0
5,HARLEM RENAISSANCE HS - M,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,395977,291360.0,-36.08,153.0,96.0,-57.0,253117.0
5,THURGOOD MARSHALL ACADEMY - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,16523,9259.0,-43.96,181.0,69.0,-112.0,9259.0
6,P.S. 5 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,20855,10684.0,-48.77,177.0,161.0,-16.0,10684.0
6,P.S. 8 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,18414,20374.0,-86.68,135.0,155.0,20.0,2452.0
6,P.S. 28 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,20595,14061.0,-31.73,136.0,111.0,-25.0,14061.0
6,P.S. 28 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,97886,82623.0,-17.68,154.0,151.0,-3.0,80579.0
6,P.S. 48 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,75804,106822.0,39.17,188.0,196.0,8.0,105493.0
6,P.S. 48 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,457850,303629.0,-93.05,119.0,252.0,133.0,31818.0
6,J.H.S. 52 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,236686,237547.0,-30.13,137.0,285.0,148.0,165367.0
6,I.S. 324 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,12972,19332.0,49.03,120.0,68.0,-52.0,19332.0
6,I.S. 324 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,58374,67674.0,-11.96,183.0,122.0,-61.0,51390.0
6,P.S. 210 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,22378,55044.0,134.03,135.0,236.0,101.0,52372.0
6,P.S. 210 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,111889,107390.0,-33.7,156.0,148.0,-8.0,74180.0
6,P.S. 98 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Scope,Complete,3784,1335.0,-64.72,92.0,107.0,15.0,1335.0
6,P.S. 115 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,93227,167844.0,62.15,136.0,199.0,63.0,151172.0
6,P.S. 115 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,466141,340471.0,-32.69,153.0,119.0,-34.0,313762.0
6,P.S. 115 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,71574,88916.0,24.23,155.0,485.0,330.0,88916.0
6,P.S. 115 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,357872,267873.0,-33.35,187.0,242.0,55.0,238537.0
6,P.S. 132 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,120420,129719.0,7.72,111.0,336.0,225.0,129719.0
6,P.S. 132 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,595229,426281.0,-46.09,175.0,274.0,99.0,320906.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,256450,149324.0,-41.77,138.0,130.0,-8.0,149324.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,371903,251567.0,-32.36,152.0,179.0,27.0,251567.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,31096,34530.0,11.04,182.0,331.0,149.0,34530.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,147389,140228.0,-4.86,252.0,217.0,-35.0,140228.0
6,P.S. 152 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,84575,79488.0,-6.01,91.0,106.0,15.0,79488.0
