Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Desviación Presupuestaria
30,P.S. 122 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,1237500,1309720.0,1137149.0,269.0,-8.11
30,P.S. 122 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,77000,155341.0,116571.0,269.0,51.39
30,P.S. 122 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,Construction,In-Progress,13244625,12127544.0,189114.0,1079.0,-98.57
30,P.S. 122 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,"CM,F&E",In-Progress,824110,63847.0,63847.0,1079.0,-92.25
30,I.S. 126 - QUEENS,SCA CIP RESOA,FY23 RESO A SCIENCE LAB,Design,In-Progress,76136,76136.0,32118.0,156.0,-57.81
30,I.S. 126 - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB,Design,In-Progress,4018,4018.0,4018.0,121.0,0.0
30,P.S. 127 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,266800,236975.0,195598.0,299.0,-26.69
30,P.S. 127 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,163854,150145.0,106153.0,299.0,-35.21
30,I.S. 141 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,366521,366521.0,359810.0,269.0,-1.83
30,I.S. 141 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,"CM,F&E",In-Progress,50396,50396.0,50396.0,269.0,0.0
30,I.S. 145 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,9559125,8546608.0,8146057.0,699.0,-14.78
30,I.S. 145 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,594790,695262.0,695262.0,699.0,16.89
30,I.S. 145 - QUEENS,SCA CIP,ROOFS / FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY / EMERGENCY GENERATOR,Design,In-Progress,584024,584024.0,44216.0,154.0,-92.43
30,P.S. 148 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,274494,274494.0,273993.0,269.0,-0.18
30,P.S. 148 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,"CM,F&E",In-Progress,41438,41438.0,41438.0,269.0,0.0
30,P.S. 149 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS / PAVED AREAS- CONCRETE / FLOOD ELIMINATION,Construction,In-Progress,25766388,23057161.0,161837.0,1079.0,-99.37
30,P.S. 149 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS / PAVED AREAS- CONCRETE / FLOOD ELIMINATION,"CM,F&E",In-Progress,1669604,83759.0,83759.0,1079.0,-94.98
30,P.S. 150 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,9998999,22842913.0,11678271.0,729.0,16.79
30,P.S. 150 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,622161,2265907.0,1935807.0,729.0,211.14
30,P.S. 152 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,453324,453324.0,452673.0,269.0,-0.14
30,P.S. 152 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,"CM,F&E",In-Progress,60849,55433.0,55433.0,269.0,-8.9
30,P.S. 171 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS,Construction,In-Progress,3559571,6637290.0,5910334.0,539.0,66.04
30,P.S. 171 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS,"CM,F&E",In-Progress,286043,886792.0,878953.0,539.0,207.28
30,P.S. 171 - QUEENS,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / FIRE ALARM UPGRADE / ELECTRICAL SERVICE UPGRADE,Design,In-Progress,832113,832113.0,12622.0,211.0,-98.48
30,I.S. 204 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,15625125,14338616.0,13444590.0,809.0,-13.96
30,I.S. 204 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,972230,745765.0,714863.0,809.0,-26.47
30,I.S. 227 - QUEENS,SCA CIP,PA SYSTEM REPLACEMENT,Construction,In-Progress,1552500,1390189.0,1303939.0,364.0,-16.01
30,I.S. 227 - QUEENS,SCA CIP,PA SYSTEM REPLACEMENT,"CM,F&E",In-Progress,96600,63835.0,63360.0,364.0,-34.41
30,I.S. 227 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,348580,311881.0,219165.0,299.0,-37.13
30,I.S. 227 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,177491,156333.0,99980.0,299.0,-43.67
31,P.S. 29 - STATEN ISLAND,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,130339,120986.0,102391.0,299.0,-21.44
31,P.S. 29 - STATEN ISLAND,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,161422,209405.0,209405.0,299.0,29.73
30,I.S. 227 - QUEENS,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,1848000,1718900.0,669250.0,269.0,-63.79
30,I.S. 227 - QUEENS,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,"CM,F&E",In-Progress,126000,91698.0,55108.0,269.0,-56.26
30,I.S. 227 - QUEENS,SCA CIP RESOA,FY20 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,2152520,2155675.0,1440143.0,364.0,-33.1
30,I.S. 227 - QUEENS,SCA CIP RESOA,FY20 RESO A SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,247430,196384.0,192716.0,364.0,-22.11
30,I.S. 230 - QUEENS,SCA CIP,FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM / ELECTRICAL UPGRADE,Design,In-Progress,588832,588832.0,210167.0,152.0,-64.31
30,P.S. 234 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,Construction,In-Progress,2975201,2663084.0,2462553.0,539.0,-17.23
30,P.S. 234 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,"CM,F&E",In-Progress,344072,224146.0,201922.0,539.0,-41.31
30,P.S. 234 - QUEENS,SCA CIP,ROOFS,Scope,In-Progress,45596,74031.0,21531.0,138.0,-52.78
30,P.S. 92 - QUEENS,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,216920,214510.0,131850.0,269.0,-39.22
30,P.S. 92 - QUEENS,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,40205,37675.0,37280.0,269.0,-7.28
30,P.S. 92 - QUEENS,SCA CIP,ROOFS,Construction,In-Progress,4436634,3949354.0,3705248.0,539.0,-16.49
30,P.S. 92 - QUEENS,SCA CIP,ROOFS,"CM,F&E",In-Progress,276057,115912.0,95102.0,539.0,-65.55
30,THE WOODSIDE COMMUNITY SCHOOL - QUEENS,SCA CIP RESOA,FY24 RESO A PLAYGROUND UPGRADE,Design,In-Progress,60000,43417.0,3351.0,136.0,-94.42
30,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,Construction,In-Progress,84812875,75616023.0,844182.0,1068.0,-99.0
30,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,11956000,4756389.0,521599.0,1068.0,-95.64
30,P.S. @ PARCEL C - QUEENS,SCA CIP,DEMOLITION,Construction,In-Progress,21037500,18908014.0,79127.0,179.0,-99.62
30,P.S. @ PARCEL C - QUEENS,SCA CIP,DEMOLITION,"CM,F&E",In-Progress,1309000,178741.0,166349.0,179.0,-87.29
30,WILLIAM C. BRYANT HS - QUEENS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL GYMNASIUM UPGRADE / FY20 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,1075015,945797.0,783674.0,269.0,-27.1
30,WILLIAM C. BRYANT HS - QUEENS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL GYMNASIUM UPGRADE / FY20 RESO A GYMNASIUM UPGRADE,"CM,F&E",In-Progress,73297,115294.0,113335.0,269.0,54.62
30,3K CENTER @ 36-31 38 STREET - QUEENS,3K,LEASE,Construction,In-Progress,13606380,12337959.0,12032171.0,417.0,-11.57
30,3K CENTER @ 36-31 38 STREET - QUEENS,3K,LEASE,"CM,F&E",In-Progress,1940169,635364.0,1068841.0,417.0,-44.91
30,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,RPZ VALVES,Construction,In-Progress,453185,461583.0,430158.0,179.0,-5.08
30,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,RPZ VALVES,"CM,F&E",In-Progress,105030,65326.0,64526.0,179.0,-38.56
30,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,321900,291434.0,194814.0,299.0,-39.48
30,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,164768,146709.0,88801.0,299.0,-46.11
30,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,COVID VENTILATION / COVID FIRE ALARM SYSTEM REPLACEMENT / AUDITORIUM SEAT UPGRADE / PATH OF TRAVEL AUDITORIUM SEAT UPGRADE,Construction,In-Progress,9654766,8954674.0,796713.0,629.0,-91.75
30,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,COVID VENTILATION / COVID FIRE ALARM SYSTEM REPLACEMENT / AUDITORIUM SEAT UPGRADE / PATH OF TRAVEL AUDITORIUM SEAT UPGRADE,"CM,F&E",In-Progress,679429,1079852.0,990294.0,629.0,45.75
30,LONG ISLAND CITY HS - Q,SCA CIP,CRACKED PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Construction,In-Progress,24412499,30050375.0,15057882.0,729.0,-38.32
30,LONG ISLAND CITY HS - Q,SCA CIP,CRACKED PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,"CM,F&E",In-Progress,1519000,2103747.0,1901013.0,729.0,25.15
30,LONG ISLAND CITY HS - Q,SCA CIP,CULINARY ARTS ROOM,Construction,In-Progress,2452500,2740433.0,2551048.0,364.0,4.02
30,LONG ISLAND CITY HS - Q,SCA CIP,CULINARY ARTS ROOM,"CM,F&E",In-Progress,177728,508051.0,486291.0,364.0,173.62
30,LONG ISLAND CITY H.S.,SCA CIP RESOA,FY24 RESO A ELECTRICAL UPGRADE,Design,In-Progress,45000,43243.0,7029.0,158.0,-84.38
30,H.S. @ 53-16 NORTHERN BOULEVARD - QUEENS,SCA Capacity,NEW SCHOOL,Construction,In-Progress,202994750,197609872.0,183369020.0,1449.0,-9.67
30,H.S. @ 53-16 NORTHERN BOULEVARD - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,28616000,16143014.0,7600957.0,1449.0,-73.44
30,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,CHAPEL ROOM CONVERSION,Construction,In-Progress,3198151,3539286.0,3053418.0,334.0,-4.53
30,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,CHAPEL ROOM CONVERSION,"CM,F&E",In-Progress,200191,291921.0,281306.0,334.0,40.52
30,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,125783,119096.0,88178.0,364.0,-29.9
30,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,119137,115257.0,69690.0,364.0,-41.5
30,BACCALAUREATE SCL FOR GLOBAL ED-Q,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,118639,115189.0,17515.0,364.0,-85.24
30,BACCALAUREATE SCL FOR GLOBAL ED-Q,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,122985,119571.0,74003.0,364.0,-39.83
30,P.S. 78 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,125746,120843.0,17042.0,364.0,-86.45
30,P.S. 78 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,113154,102745.0,56913.0,364.0,-49.7
31,P.S. 1 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A BREEZEWAY,Construction,In-Progress,543255,482683.0,75928.0,299.0,-86.02
31,P.S. 1 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A BREEZEWAY,"CM,F&E",In-Progress,37040,60594.0,24115.0,299.0,-34.89
31,I.S. 2 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Construction,In-Progress,671640,617300.0,348278.0,329.0,-48.15
31,I.S. 2 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,"CM,F&E",In-Progress,124485,106212.0,95925.0,329.0,-22.94
31,P.S. 3 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,7796250,7381085.0,6863481.0,729.0,-11.96
31,P.S. 3 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,485100,957123.0,951390.0,729.0,96.12
31,P.S. 4 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,7736625,7952476.0,5324103.0,729.0,-31.18
31,P.S. 4 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,481390,1378388.0,1366483.0,729.0,183.86
31,P.S. 4 - STATEN ISLAND,SCA CIP,CHILLER COMPRESSOR REPLACEMENT,Construction,In-Progress,4421250,3979122.0,2693335.0,539.0,-39.08
31,P.S. 4 - STATEN ISLAND,SCA CIP,CHILLER COMPRESSOR REPLACEMENT,"CM,F&E",In-Progress,275100,249896.0,249896.0,539.0,-9.16
31,P.S. 4 - STATEN ISLAND,SCA CIP RESOA,FY23 RESO A IPDVS UPGRADE,Construction,In-Progress,418000,243972.0,666.0,329.0,-99.84
31,P.S. 4 - STATEN ISLAND,SCA CIP RESOA,FY23 RESO A IPDVS UPGRADE,"CM,F&E",In-Progress,32764,8019.0,8019.0,329.0,-75.52
31,P.S. 5 - STATEN ISLAND,SCA Capacity,ADDITION,Construction,In-Progress,72515150,72002179.0,28072390.0,1143.0,-61.29
31,P.S. 5 - STATEN ISLAND,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,10222400,7177956.0,3318708.0,1143.0,-67.53
31,P.S. 6 - STATEN ISLAND,SCA CIP,BMS REPLACEMENT / MECHANICAL UNIT REPLACEMENT,Construction,In-Progress,15159375,13606590.0,364653.0,719.0,-97.59
31,P.S. 6 - STATEN ISLAND,SCA CIP,BMS REPLACEMENT / MECHANICAL UNIT REPLACEMENT,"CM,F&E",In-Progress,943250,270418.0,256551.0,719.0,-72.8
31,P.S. 6 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY,Construction,In-Progress,2761938,2481157.0,1773649.0,449.0,-35.78
31,P.S. 6 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY,"CM,F&E",In-Progress,173384,404581.0,395244.0,449.0,127.96
31,I.S. 7 - STATEN ISLAND,SCA CIP RESOA,FY23 RESO A IPDVS CAMERA INSTALLATION,Construction,In-Progress,440000,273667.0,8739.0,329.0,-98.01
31,I.S. 7 - STATEN ISLAND,SCA CIP RESOA,FY23 RESO A IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,34264,9992.0,9992.0,329.0,-70.84
31,P.S. 8 - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS / PATH OF TRAVEL RESO A PLAYGROUNDS,Construction,In-Progress,3748189,3612659.0,913305.0,364.0,-75.63
31,P.S. 8 - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS / PATH OF TRAVEL RESO A PLAYGROUNDS,"CM,F&E",In-Progress,255558,186170.0,176382.0,364.0,-30.98
31,P.S. 13 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / CHILLER REPLACEMENT,Construction,In-Progress,12414816,13141308.0,9865493.0,629.0,-20.53
31,P.S. 13 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / CHILLER REPLACEMENT,"CM,F&E",In-Progress,945039,778527.0,632547.0,629.0,-33.07
31,P.S. 078 - STATEN ISLAND,SCA CIP,CERTIFICATE OF OCCUPANCY,Construction,In-Progress,715720,638923.0,173198.0,329.0,-75.8
31,P.S. 078 - STATEN ISLAND,SCA CIP,CERTIFICATE OF OCCUPANCY,"CM,F&E",In-Progress,132655,86553.0,30001.0,329.0,-77.38
31,P.S. 078 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Construction,In-Progress,719458,679068.0,229239.0,329.0,-68.14
31,P.S. 078 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,49054,81156.0,37981.0,329.0,-22.57
31,P.S. 18 - STATEN ISLAND,SCA CIP,ROOFS / FLOOD ELIMINATION / EXTERIOR MASONRY,Construction,In-Progress,3879953,3517139.0,3336799.0,539.0,-14.0
31,P.S. 18 - STATEN ISLAND,SCA CIP,ROOFS / FLOOD ELIMINATION / EXTERIOR MASONRY,"CM,F&E",In-Progress,270330,614547.0,611362.0,539.0,126.15
31,P.S. 19 - STATEN ISLAND,SCA Capacity,ADDITION,Design,In-Progress,4878398,4878398.0,627730.0,197.0,-87.13
31,P.S. 19 - STATEN ISLAND,SCA CIP,DEMOLITION,Construction,In-Progress,2296313,2156434.0,52350.0,364.0,-97.72
31,P.S. 19 - STATEN ISLAND,SCA CIP,DEMOLITION,"CM,F&E",In-Progress,227563,101766.0,101515.0,364.0,-55.39
31,P.S. 20 - STATEN ISLAND,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Design,In-Progress,252493,252493.0,9265.0,154.0,-96.33
31,P.S. 22 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,11186958,13676178.0,6264434.0,629.0,-44.0
31,P.S. 22 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,705791,947722.0,838398.0,629.0,18.79
31,I.S. 24 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / GYM ROOF,Construction,In-Progress,2820920,2579473.0,830129.0,449.0,-70.57
31,I.S. 24 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / GYM ROOF,"CM,F&E",In-Progress,253493,131084.0,123804.0,449.0,-51.16
31,P.S. 31 - STATEN ISLAND,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,9416250,8801688.0,8243453.0,729.0,-12.46
31,P.S. 31 - STATEN ISLAND,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,585900,541471.0,537618.0,729.0,-8.24
31,P.S. 31 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,6956497,6377904.0,94580.0,729.0,-98.64
31,P.S. 31 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,540974,51778.0,51718.0,729.0,-90.44
31,P.S. 36 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Construction,In-Progress,870892,662520.0,588503.0,329.0,-32.43
31,P.S. 36 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,59379,64409.0,63106.0,329.0,6.28
31,P.S. 39 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,3801630,3458826.0,2636842.0,539.0,-30.64
31,P.S. 39 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,383027,555621.0,554837.0,539.0,44.86
31,P.S. 42 - STATEN ISLAND,SCA CIP,ROOFS / FLOOD ELIMINATION / EXTERIOR MASONRY,Design,In-Progress,368672,368672.0,7404.0,156.0,-97.99
31,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP,IPDVS COMPLETE TECH REFRESH,Construction,In-Progress,232195,202316.0,173206.0,329.0,-25.4
31,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP,IPDVS COMPLETE TECH REFRESH,"CM,F&E",In-Progress,219240,206550.0,205064.0,329.0,-6.47
31,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE / FY21 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,2046000,1488569.0,12569.0,729.0,-99.39
31,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE / FY21 RESO A SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,144737,123891.0,113031.0,729.0,-21.91
31,NAPLES STREET ELEMENTARY SCHOOL - R,SCA CIP,WATER PENETRATION IN BASEMENT / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,15637502,15556440.0,14256138.0,729.0,-8.83
31,NAPLES STREET ELEMENTARY SCHOOL - R,SCA CIP,WATER PENETRATION IN BASEMENT / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,973000,1312646.0,1266618.0,729.0,30.18
31,P.S. 52 - STATEN ISLAND,SCA CIP,ROOFS,Scope,In-Progress,62803,62803.0,404.0,139.0,-99.36
31,P.S. 55 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,9471375,8726505.0,8026529.0,729.0,-15.25
31,P.S. 55 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,589330,643762.0,633518.0,729.0,7.5
31,P.S. 56 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,9477000,8511464.0,5486602.0,549.0,-42.11
31,P.S. 56 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,589679,464384.0,458214.0,549.0,-22.29
31,P.S. 57 - STATEN ISLAND,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEMS,Construction,In-Progress,15986250,14516648.0,3039038.0,729.0,-80.99
31,P.S. 57 - STATEN ISLAND,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,995437,484415.0,476945.0,729.0,-52.09
31,THE HARBOR VIEW SCHOOL - R,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE,Construction,In-Progress,296272,285001.0,237448.0,329.0,-19.85
31,THE HARBOR VIEW SCHOOL - R,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE,"CM,F&E",In-Progress,20200,33716.0,30889.0,329.0,52.92
31,THE HARBOR VIEW SCHOOL - R,SCA CIP RESOA,FY23 RESO A IPDVS UPGRADE,Construction,In-Progress,396000,180296.0,910.0,329.0,-99.77
31,THE HARBOR VIEW SCHOOL - R,SCA CIP RESOA,FY23 RESO A IPDVS UPGRADE,"CM,F&E",In-Progress,31264,7681.0,7681.0,329.0,-75.43
31,P.S. 60 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY,Design,In-Progress,37244,37244.0,3944.0,159.0,-89.41
31,P.S. 60 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Construction,In-Progress,546315,520211.0,462862.0,329.0,-15.28
31,P.S. 60 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,37248,68706.0,67328.0,329.0,80.76
31,I.S. 61 - STATEN ISLAND,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,In-Progress,681356,623304.0,8387.0,399.0,-98.77
31,I.S. 61 - STATEN ISLAND,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",In-Progress,126286,93424.0,17891.0,399.0,-85.83
31,I.S. 61 - STATEN ISLAND,SCA CIP,PAVED AREA- BLACKTOP,Design,In-Progress,52051,52051.0,8556.0,141.0,-83.56
31,I.S. 61 - STATEN ISLAND,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,259685,236074.0,209120.0,299.0,-19.47
31,I.S. 61 - STATEN ISLAND,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,194121,194895.0,194735.0,299.0,0.32
31,P.S. 69 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Construction,In-Progress,3487500,3194743.0,89743.0,629.0,-97.43
31,P.S. 69 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,"CM,F&E",In-Progress,217000,44143.0,44143.0,629.0,-79.66
31,P.S. 69 - STATEN ISLAND,SCA CIP RESOA,FY24 RESO A PA SYSTEM UPGRADE,Design,In-Progress,30000,28504.0,5984.0,154.0,-80.05
31,I.S. 72 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,8973000,9555967.0,8470682.0,729.0,-5.6
31,I.S. 72 - STATEN ISLAND,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,558320,1564403.0,1532103.0,729.0,174.41
31,I.S. 72 - STATEN ISLAND,SCA CIP,CERTIFICATE OF OCCUPANCY / CHILLER REPLACEMENT,Construction,In-Progress,10390500,9404325.0,5426403.0,729.0,-47.78
31,I.S. 72 - STATEN ISLAND,SCA CIP,CERTIFICATE OF OCCUPANCY / CHILLER REPLACEMENT,"CM,F&E",In-Progress,646520,650006.0,648737.0,729.0,0.34
